id	japanese	translation
DB_Armors_5_description	斬撃や弓矢を完全に防ぎ重い打撃もある程度防ぐ鉄製の盾。\n防御力と少しの回避率が上がるが、素早さが下がる。	"An iron shield that fully blocks slashes and arrows, and stops heavy blows to a degree.
Raises defense and slightly raises evasion, but lowers agility."
DB_Armors_6_description	斬撃や弓矢を完全に防ぎ重い打撃もある程度防ぐ鉄製の盾。\n防御力と少しの回避率が上がるが、素早さが下がる。	"An iron shield that fully blocks slashes and arrows, and stops heavy blows to a degree.
Raises defense and slightly raises evasion, but lowers agility."
DB_Armors_7_description	主にウインダム王国の兵士、その中でも重装する必要のない\n役職のものが着るもの。軽装ながら丈夫に作られている。	"Worn mainly by Windam Kingdom soldiers in posts that don't require heavy armor.
Light, yet sturdily made."
DB_Armors_8_description	フレイム王国の民の多くが普段着として用いる上質な服。\n通気性と丈夫さを兼ね備えている。	"Fine clothing worn by many citizens of the Flame Kingdom as everyday wear.
Both breathable and durable."
DB_Armors_9_description	セイリューの者が長旅に出る際にまとう服、一式。\n動きやすく、防寒性にも優れている。	"A full set of clothing worn by the people of Seiryu when setting out on long journeys.
Easy to move in, and excellent at keeping out the cold."
DB_Items_10_description	フレイムの古書収集家ダガから譲られた不思議な本。分厚く\n頑丈な装丁で、しかも割と新しい本に見える。	"A strange book given by Gada, an antiquarian of Flame. Thick, with a sturdy
binding, and it looks rather new."
DB_Items_11_description	フレイムの戦士が戦に赴く際に摂取するキノコ。\n10ターンの間攻撃力を２倍にする！！	"A mushroom consumed by Flame warriors before heading into battle.
Doubles attack power for 10 turns!!"
DB_Items_12_description	セイリュー独自の携帯食。栄養価が高く、携帯性にも優れて\nおり旅や戦の際に好んで食べられている。HPを500回復する。	"A portable food unique to Seiryu. Nutritious and easy to carry,
and favored for travel and war. Restores 500 HP."
DB_Items_13_description	魔物から採取した、それなりの皮、骨、角、牙など…。\n街の店に持っていけば100Gで買い取ってもらえるだろう。	"Fur, bones, horns, fangs, and more collected from monsters—of middling quality.
Town shops will buy them for 100G."
DB_Items_14_description	魔物から採取した、状態の良い皮、骨、角、牙など…。\n街の店に持っていけば300Gで買い取ってもらえるだろう。	"Fur, bones, horns, fangs, and more collected from monsters—in good condition.
Town shops will buy them for 300G."
DB_Items_15_description	魔物から採取した、貴重な類の皮、骨、角、牙など…。\n街の店に持っていけば600Gで買い取ってもらえるだろう。	"Fur, bones, horns, fangs, and more collected from monsters—of the precious kind.
Town shops will buy them for 600G."
DB_Items_16_description	魔物から採取した、最高級の皮、骨、角、牙など…。\n街の店に持っていけば1000Gで買い取ってもらえるだろう。	"Fur, bones, horns, fangs, and more collected from monsters—of the highest grade.
Town shops will buy them for 1000G."
DB_Items_17_description	ウィンダム王国城内で作られた、兵士たちの主食である\nパン。固くてパサパサだが栄養は十分。HP300回復する。	"Bread made within Windam Castle, a staple of the soldiers.
Hard and dry, but plenty nutritious. Restores 300 HP."
DB_Items_18_description	ウィンダム城下町の名物パン屋で作られた美味しいパン。\n外はサクっと中はフワッとしている。HP800回復する。	"Delicious bread from the famous bakery of Windam Castle Town.
Crisp outside, fluffy inside. Restores 800 HP."
DB_Items_1_description	薬効成分のある数種類の植物を混ぜ合わせた応急の塗り薬。\n怪我の治療用に最も普及している薬。HPを500回復できる。	"An emergency salve made by blending several plants with medicinal properties.
The most widespread medicine for treating wounds. Restores 500 HP."
DB_Items_20_description	敵から奪った、まずまずの宝石、貴金属、装飾品など…。\n街の店に持っていけば100Gで買い取ってもらえるだろう。	"Gems, precious metals, and ornaments taken from enemies—of decent quality.
Town shops will buy them for 100G."
DB_Items_21_description	敵から奪った、状態の良い宝石、貴金属、装飾品など…。\n街の店に持っていけば300Gで買い取ってもらえるだろう。	"Gems, precious metals, and ornaments taken from enemies—in good condition.
Town shops will buy them for 300G."
DB_Items_22_description	敵から奪った、高価な宝石、貴金属、装飾品など…。\n街の店に持っていけば600Gで買い取ってもらえるだろう。	"Gems, precious metals, and ornaments taken from enemies—of the expensive kind.
Town shops will buy them for 600G."
DB_Items_23_description	敵から奪った、最高級の宝石、貴金属、装飾品など…。\n街の店に持っていけば1000Gで買い取ってもらえるだろう。	"Gems, precious metals, and ornaments taken from enemies—of the highest grade.
Town shops will buy them for 1000G."
DB_Items_24_description	敵から奪った、伝説級の宝石、貴金属、装飾品など…。\n街の店に持っていけば10万Gで買い取ってもらえるだろう。	"Gems, precious metals, and ornaments taken from enemies—of legendary quality.
Town shops will buy them for 100000G."
DB_Items_25_description	これを持っていればフレイム王国へ入ることが出来る。\nウィンが王様から貰ったもの。	"Holding this allows entry into the Flame Kingdom.
A gift from the king to Win."
DB_Items_26_description	フレイム王国で作られた甘い食べ物。何かの果物を干して\n乾燥させたもの。HPを300回復する。	"A sweet food made in the Flame Kingdom. Some kind of fruit,
dried and preserved. Restores 300 HP."
DB_Items_27_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用するとこうげき力が５成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises attack by 5."
DB_Items_28_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用するとぼうぎょ力が５成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises defense by 5."
DB_Items_29_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると素早さが５成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises agility by 5."
DB_Items_2_description	軍隊の兵士に支給される、医療品類の詰め合わせ。\n戦場で即座に使えるよう工夫されている。HPを1000回復する。	"A set of medical supplies issued to soldiers.
Designed for immediate use on the battlefield. Restores 1000 HP."
DB_Items_30_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると魔力が５成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises magic attack by 5."
DB_Items_31_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると魔法ぼうぎょが５成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises magic defense by 5."
DB_Items_32_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると最大HPが200成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises Max HP by 200."
DB_Items_33_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると最大EPが50成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises Max EP by 50."
DB_Items_34_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると素早さが5、最大EPが50成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises agility by 5 and Max EP by 50."
DB_Items_35_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると攻撃力が5、魔力が5成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises attack by 5 and magic attack by 5."
DB_Items_36_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると最大HPが200、魔法ぼうぎょ力が5成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises Max HP by 200 and magic defense by 5."
DB_Items_37_description	ライスボールの進化版。栄養価が高く、携帯性にも優れて\nおり旅や戦の際に好んで食べられている。HPを1200回復する。	"The evolved form of the rice ball. Nutritious and easy to carry,
and favored for travel and war. Restores 1200 HP."
DB_Items_38_description	軍隊の兵士に支給される、医療品類の詰め合わせ。\n戦場で即座に使えるよう工夫されている。HPを1500回復する。	"A set of medical supplies issued to soldiers.
Designed for immediate use on the battlefield. Restores 1500 HP."
DB_Items_3_description	専門的な錬金術によって作られる貴重な薬。その材料は秘密\nとされていて、量産も不可能。HPを2000回復できる。	"A precious medicine made through specialized alchemy. Its ingredients are secret,
and mass production is impossible. Restores 2000 HP."
DB_Items_40_description	魔物から採取した、最高級の皮、骨、角、牙など…。\n街の店に持っていけば3000Gで買い取ってもらえるだろう。	"Fur, bones, horns, fangs, and more collected from monsters—of the highest grade.
Town shops will buy them for 3000G."
DB_Items_41_description	握りしめると力を得ることが出来る、輝く不思議な石。\n使用すると全ての能力が成長する。	"A glowing, mysterious stone that grants power when clutched.
Using it raises all abilities."
DB_Items_4_description	毒消しと目薬の効果を併せ持つ丸薬。西の国セイリューの\n特産品。その効き目の確かさから、大陸中で愛用されている。	"A pill combining the effects of an antidote and eyedrops. A specialty of the western
land of Seiryu. Its reliable efficacy makes it popular across the continent."
DB_Items_5_description	毒を除くあらゆる状態異常を治すことができる飲み薬。\n錬金術により作られる、強力な気付け薬の一種。	"A draught that cures every status ailment except poison.
A powerful restorative made through alchemy."
DB_Items_6_description	フレイムで生産される非常に強い酒。祭りや儀式でのみ供さ\nれるのは、たまに死人が出るから。なぜか猛毒を治せる。	"An extremely strong liquor produced in Flame. It's only served at festivals and
rituals, because people sometimes die. Oddly enough, it cures deadly poison."
DB_Items_7_description	セイリューでごく稀に発掘される宝石。これを握りながら\n祈ると死者が蘇るという伝説がある。味方一人を蘇生	"A gem excavated only extremely rarely in Seiryu. Legend says praying while gripping
it revives the dead. Revives one ally."
DB_Items_8_description	疲れや眠気が消えて一時的に気力に溢れる飲み薬。錬金術師\nたちの目玉商品だが常用は危険との噂も。EPを500回復する。	"A draught that dispels fatigue and drowsiness, temporarily filling one with vigor.
An alchemist's flagship product, though some whisper regular use is dangerous.
Restores 500 EP."
DB_Items_9_description	錬金術で作られた強力な気付け薬。気絶状態や心臓停止状態\nから即座に回復させるが、後遺症が残るとの噂も…	"A powerful restorative made through alchemy. Instantly revives one from stun or
cardiac arrest, though there are rumors of aftereffects..."
DB_Skills_100_description	火の魔法。燃える闘志が奇跡を起こしHPを全回復する。\n味方ひとりのHPを完全回復。消費EPは30。	"Fire magic. Burning fighting spirit works a miracle and fully restores HP.
Fully restores one ally's HP. Costs 30 EP."
DB_Skills_102_description	水の魔法。紋章の力で薬効のある水を作り出す。\n味方ひとりのHPを約800回復。消費EPは10。	"Water magic. Uses the power of the crest to create healing water.
Restores about 800 HP to one ally. Costs 10 EP."
DB_Skills_109_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_110_description	水の魔法。敵集団へ襲い掛かる津波を発生する…強大な魔法。\n敵全体に約1200ダメージ。消費EP30。	"Water magic. Summons a tsunami to crash down on the enemy group... a mighty spell.
Deals about 1200 damage to all enemies. Costs 30 EP."
DB_Skills_111_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_113_description	曲刀の持ち味である取り回しの良さを生かし、回転しながら\n敵に何度も切りつける。ランダム４回攻撃。消費SP18．	"Using the curved sword's easy handling, spins and slashes the enemy repeatedly.
Random 4 hits. Costs 18 SP."
DB_Skills_114_description	曲刀の持ち味である取り回しの良さを生かし、回転しながら\n敵に何度も切りつける。ランダム４回攻撃。消費SP18．	"Using the curved sword's easy handling, spins and slashes the enemy repeatedly.
Random 4 hits. Costs 18 SP."
DB_Skills_115_description	曲刀の持ち味である取り回しの良さを生かし、回転しながら\n敵に何度も切りつける。ランダム４回攻撃。消費SP18．	"Using the curved sword's easy handling, spins and slashes the enemy repeatedly.
Random 4 hits. Costs 18 SP."
DB_Skills_118_description	敵用	For enemies.
DB_Skills_119_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_11_description	敵集団に走り込みながら武器を振り回す。通常の攻撃よりも\n威力は下がる。直剣と曲刀のスキル。SP9消費。	"Runs into the enemy group while swinging the weapon around. Weaker than a normal
attack. A straight sword and curved sword skill. Costs 9 SP."
DB_Skills_121_description	気合を溜めて大剣を大きく振り下ろす。ミスすることも\nあるが、約２倍の威力。SP18消費。	"Charges one's spirit and brings a great sword down in a huge swing. Sometimes
misses, but deals about double damage. Costs 18 SP."
DB_Skills_122_description	地面すれすれから一瞬で敵の急所へ向かって槍を突きあげる。\n敵は対応が遅れ防御力無視のダメージ。槍スキル。SP18消費	"A spear thrust from near ground level that strikes at the enemy's vitals in an
instant. The enemy can't react in time; ignores defense. A spear skill.
Costs 18 SP."
DB_Skills_127_description	ふわりと宙に浮いたあと、地面に着地するまでの間に素早く\n４回切りつける。敵単体に４回攻撃。消費SP20．	"After floating lightly into the air, slashes four times quickly before landing.
4 attacks on one enemy. Costs 20 SP."
DB_Skills_128_description	巧みな剣さばきで敵を惑わし作り出した隙に突く、攻撃。\n防御力無視しつつ防御力を下げる。SP20。	"A thrust that confuses the enemy with deft swordplay and strikes the opening it
creates. Ignores defense and lowers the enemy's defense. Costs 20 SP."
DB_Skills_129_description	完全に入れば一撃で相手を戦闘不能にする必殺剣。失敗すると\n魂を抜かれる逸話がある。約２倍ダメージ。SP25消費。	"A killing sword that, if it lands fully, fells the target in one blow. Legend says
failure costs the user their soul. Deals about double damage. Costs 25 SP."
DB_Skills_12_description	狙い澄ました突きで、敵の急所、装甲の隙間を貫く。\n防御力を無視して攻撃出来る。SP9消費	"A precise thrust that pierces enemy vitals and the gaps in their armor.
Ignores defense. Costs 9 SP."
DB_Skills_132_description	水の魔法。紋章の力で薬効のある水を作り出す。\n味方ひとりのHPを約800回復。消費EPは10。	"Water magic. Uses the power of the crest to create healing water.
Restores about 800 HP to one ally. Costs 10 EP."
DB_Skills_133_description	水の魔法。目に見えない水流の壁が物理攻撃を受け流す。\n味方全体のぼうぎょ力50％アップ。消費EPは15．	"Water magic. An invisible wall of flowing water deflects physical attacks.
Raises the whole party's defense by 50%. Costs 15 EP."
DB_Skills_134_description	水の魔法。紋章の力で万金丹を超える薬水を作り出す。\n味方ひとりの気絶と転倒以外の状態異常を完治。消費EPは10。	"Water magic. Uses the power of the crest to create water surpassing Mankintan.
Fully cures one ally of all status ailments except stun and knockdown.
Costs 10 EP."
DB_Skills_135_description	水の魔法。紋章の力で薬効のある水を作り出す。\n味方ひとりのHPを約800回復。消費EPは10。	"Water magic. Uses the power of the crest to create healing water.
Restores about 800 HP to one ally. Costs 10 EP."
DB_Skills_13_description	敵集団に走り込みながら大きく武器を振り回す。\n通常の攻撃よりも威力は下がる。直剣と曲刀のスキル。	"Charges into the enemy group, swinging a large weapon around.
Weaker than a normal attack. A straight sword and curved sword skill."
DB_Skills_144_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_146_description	カマイタチとフェイント突きの同時攻撃。敵に防御無視の\nダメージとぼうぎょ力素早さのダウン。消費ＥＰ20。	"A simultaneous attack of Kamaitachi and Feint Thrust. Deals defense-ignoring
damage to the enemy and lowers defense and agility. Costs 20 EP."
DB_Skills_147_description	カマイタチとフェイント突きの同時攻撃。敵に防御無視の\nダメージとぼうぎょ力素早さのダウン。消費ＳＰ20。	"A simultaneous attack of Kamaitachi and Feint Thrust. Deals defense-ignoring
damage to the enemy and lowers defense and agility. Costs 20 SP."
DB_Skills_148_description	ふわりと宙に浮いたピピンの剣にイカヅチを落としてすぐに\n４回切りつける。敵単体に大ダメージ４回。消費ＥＰ30。	"Drops a thunderclap onto Pipin's sword as it floats lightly in the air, then
slashes four times in quick succession. Deals heavy damage 4 times to one enemy.
Costs 30 EP."
DB_Skills_149_description	ふわりと宙に浮いたピピンの剣にイカヅチを落としすぐに\n４回切りつける。敵単体に大ダメージ４回。消費SP30。	"Drops a thunderclap onto Pipin's sword as it floats lightly in the air, then
slashes four times in quick succession. Deals heavy damage 4 times to one enemy.
Costs 30 SP."
DB_Skills_14_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_150_description	ツナミで水浸しにしてから巨大な稲妻を落とす合体魔法。\n敵全体に約5000ダメージと気絶。消費EP50。	"A combo spell that soaks the enemy with a tsunami, then drops a colossal bolt of
lightning. Deals about 5000 damage to all enemies and stuns. Costs 50 EP."
DB_Skills_151_description	ツナミで水浸しにしてから巨大な稲妻を落とす合体魔法。\n敵全体に約5000ダメージと気絶。消費EP50。	"A combo spell that soaks the enemy with a tsunami, then drops a colossal bolt of
lightning. Deals about 5000 damage to all enemies and stuns. Costs 50 EP."
DB_Skills_158_description	敵用	For enemies.
DB_Skills_159_description	水の魔法。敵集団へ襲い掛かる津波を発生する…強大な魔法。\n敵全体に約1200ダメージ。消費EP30。	"Water magic. Summons a tsunami to crash down on the enemy group... a mighty spell.
Deals about 1200 damage to all enemies. Costs 30 EP."
DB_Skills_15_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_160_description	風の魔法。体の周囲を疾風が包み素早さが２倍になり、\n超人的な速度で動けるようになる。消費EP9。	"Wind magic. A gale wraps around the body, doubling agility and allowing movement
at superhuman speed. Costs 9 EP."
DB_Skills_161_description	風の魔法。鋭い真空の刃が敵の足元を切り裂く。\n敵単体に約800ダメージと素早さ低下。消費EP18。	"Wind magic. Sharp blades of vacuum tear at the enemy's feet.
Deals about 800 damage to one enemy and lowers agility. Costs 18 EP."
DB_Skills_162_description	風の魔法。巨大な稲妻を敵に落とす…強大な力。\n敵単体に約2000ダメージと気絶。消費EP40。	"Wind magic. Calls a massive bolt of lightning down on the enemy... a mighty power.
Deals about 2000 damage to one enemy and stuns. Costs 40 EP."
DB_Skills_163_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_164_description	巧みな槍さばきで敵を惑わし作り出した隙に突く、攻撃。\n防御力無視したダメージを与えつつ防御力を下げる。SP20。	"A thrust that confuses the enemy with deft spearplay and strikes the opening it
creates. Ignores defense and lowers the enemy's defense. Costs 20 SP."
DB_Skills_165_description	敵集団に走り込みながら武器を振り回す。SP9消費。	Runs into the enemy group while swinging the weapon around. Costs 9 SP.
DB_Skills_166_description	炎をまとった剣を振り回しながらの狂戦士の舞を踊る。\n味方全体にキョウセンシの効果。消費SPは50SP。	"Dances the berserker dance while swinging a flame-wreathed sword.
Applies the Warrior effect to the whole party. Costs 50 SP."
DB_Skills_168_description	防御に特化したマンゴーシュの形状は敵の武器を破壊する\nことも可能。防御無視ダメージ＆攻撃力ダウン。消費EP20。	"The defense-focused shape of the main gauche can even destroy enemy weapons.
Ignores defense and lowers attack power. Costs 20 EP."
DB_Skills_169_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_16_description	敵集団に走り込みながら大きく武器を振り回す。\n通常の攻撃よりも威力は下がる。直剣と曲刀のスキル。	"Charges into the enemy group, swinging a large weapon around.
Weaker than a normal attack. A straight sword and curved sword skill."
DB_Skills_170_description	気合を溜めて大剣を大きく振り下ろす。ミスすることも\nあるが、約２倍の威力。SP18消費。	"Charges one's spirit and brings a great sword down in a huge swing. Sometimes
misses, but deals about double damage. Costs 18 SP."
DB_Skills_171_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_172_description	身を隠し敵集団の後ろに回ってから突然襲い掛かる。\n敵全体に防御無視ダメージ+混乱。SP30消費。	"Hides, circles behind the enemy group, and suddenly strikes.
Ignores defense against all enemies and inflicts confusion. Costs 30 SP."
DB_Skills_173_description	風の魔法。体の周囲を疾風が包み素早さが２倍になり、\n超人的な速度で動けるようになる。消費EP9。	"Wind magic. A gale wraps around the body, doubling agility and allowing movement
at superhuman speed. Costs 9 EP."
DB_Skills_174_description	水の魔法。紋章の力で薬効のある水を作り出す。\n味方ひとりのHPを約800回復。消費EPは10。	"Water magic. Uses the power of the crest to create healing water.
Restores about 800 HP to one ally. Costs 10 EP."
DB_Skills_175_description	敵用	For enemies.
DB_Skills_17_description	敵集団に走り込みながら大きく武器を振り回す。\n通常の攻撃よりも威力は下がる。直剣と曲刀のスキル。	"Charges into the enemy group, swinging a large weapon around.
Weaker than a normal attack. A straight sword and curved sword skill."
DB_Skills_18_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_1_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_20_description	敵集団の足元を払う技。うまく行けば敵を転倒させる。\n転倒した敵は防御力が大きく下がる。槍のスキル。SP12消費。	"A skill that sweeps the enemy group's feet. If it works, the enemy falls.
A fallen enemy's defense drops greatly. A spear skill. Costs 12 SP."
DB_Skills_21_description	一太刀目で敵の防御を崩し、二太刀目で敵を切り裂く。\n敵の防御力の半分を無視した攻撃。刀のスキル。SP12消費。	"Breaks the enemy's defense with the first stroke and slashes with the second.
An attack ignoring half the enemy's defense. A katana skill. Costs 12 SP."
DB_Skills_22_description	気合を溜めて大剣を大きく振り下ろす。ミスすることも\nあるが、約２倍の威力。SP18消費。	"Charges one's spirit and brings a great sword down in a huge swing. Sometimes
misses, but deals about double damage. Costs 18 SP."
DB_Skills_23_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_25_description	敵用	For enemies.
DB_Skills_26_description	敵用	For enemies.
DB_Skills_27_description	敵集団に走り込みながら大きく武器を振り回す。\n通常の攻撃よりも威力は下がる。直剣と曲刀のスキル。	"Charges into the enemy group, swinging a large weapon around.
Weaker than a normal attack. A straight sword and curved sword skill."
DB_Skills_28_description	地面すれすれから一瞬で敵の急所へ向かって突きあげる。\n敵は対応が遅れ防御力無視のダメージ。SP18消費。	"A thrust from near ground level that strikes at the enemy's vitals in an instant.
The enemy can't react in time; ignores defense. Costs 18 SP."
DB_Skills_29_description	巧みな剣さばきで敵を惑わし作り出した隙に突く、攻撃。\n防御力無視したダメージを与えつつ防御力を下げる。SP20。	"A thrust that confuses the enemy with deft swordplay and strikes the opening it
creates. Ignores defense and lowers the enemy's defense. Costs 20 SP."
DB_Skills_30_description	風の魔法。体の周囲を疾風が包み素早さが２倍になり、\n超人的な速度で動けるようになる。重ね掛け無効。消費EP9。	"Wind magic. A gale wraps around the body, doubling agility and allowing movement
at superhuman speed. Cannot be stacked. Costs 9 EP."
DB_Skills_31_description	風の魔法。鋭い真空の刃が敵の足元を切り裂く。\n敵単体に約800ダメージと素早さ低下。消費EP18。	"Wind magic. Sharp blades of vacuum tear at the enemy's feet.
Deals about 800 damage to one enemy and lowers agility. Costs 18 EP."
DB_Skills_32_description	敵用	For enemies.
DB_Skills_33_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_35_description	気合を溜めて大剣を大きく振り下ろす。ミスすることも\nあるが、約２倍の威力。SP18消費。	"Charges one's spirit and brings a great sword down in a huge swing. Sometimes
misses, but deals about double damage. Costs 18 SP."
DB_Skills_36_description	火の魔法。突如敵の目の前で爆発を起こす。\n敵全体に約600ダメージ。消費EP15。	"Fire magic. Suddenly causes an explosion right in front of the enemy.
Deals about 600 damage to all enemies. Costs 15 EP."
DB_Skills_37_description	火の魔法。身体の中に熱い闘志がみなぎる。攻撃力２倍。\n超人的腕力で攻撃可能になる。重ね掛け無効。消費EP9。	"Fire magic. Hot fighting spirit surges through the body. Doubles attack power,
allowing attacks with superhuman strength. Cannot be stacked. Costs 9 EP."
DB_Skills_38_description	装備している武器で攻撃する。	Attacks with the equipped weapon.
