id	japanese	translation
MAP27_e1_p1_2_c1	探索しよう	Let's search
MAP28_e3_p0_10_c0	泊まらせてもらいます	We'll stay then
MAP28_e3_p0_10_c1	やっぱりやめます	Actually, never mind
MAP28_e3_p0_4_c0	泊まりたい	I'd like to stay
MAP28_e3_p0_4_c1	ちょっと寄ってみただけ	Just stopping by
MAP30_e10_p0_4_c0	占ってください	Tell my fortune
MAP30_e10_p0_4_c1	また今度で	Some other time
MAP30_e6_p0_10_c0	泊まらせてもらいます	We'll stay then
MAP30_e6_p0_10_c1	やっぱりやめます	Actually, never mind
MAP30_e6_p0_4_c0	泊まりたい	I'd like to stay
MAP30_e6_p0_4_c1	ちょっと寄ってみただけ	Just stopping by
MAP31_e25_p0_4_c0	どうぞ	Go ahead
MAP31_e25_p0_4_c1	いやだ	No way
MAP31_e26_p0_4_c0	どうぞ	Go ahead
MAP31_e26_p0_4_c1	なんで？	Why?
MAP32_e42_p0_3_c0	読んでみる	Read it
MAP32_e42_p0_3_c1	読まない	Don't read it
MAP32_e43_p0_3_c0	読んでみる	Read it
MAP32_e43_p0_3_c1	読まない	Don't read it
MAP32_e52_p0_5_c0	そうだね	Yeah, you're right
MAP32_e52_p0_5_c1	そんなことない	That's not true
MAP33_e10_p0_3_c0	読んでみる	Read it
MAP33_e10_p0_3_c1	読まない	Don't read it
MAP33_e11_p0_3_c0	読んでみる	Read it
MAP33_e11_p0_3_c1	読まない	Don't read it
MAP33_e12_p0_3_c0	読んでみる	Read it
MAP33_e12_p0_3_c1	読まない	Don't read it
MAP33_e13_p0_3_c0	読んでみる	Read it
MAP33_e13_p0_3_c1	読まない	Don't read it
MAP33_e14_p0_3_c0	読んでみる	Read it
MAP33_e14_p0_3_c1	読まない	Don't read it
MAP33_e16_p0_3_c0	読んでみる	Read it
MAP33_e16_p0_3_c1	読まない	Don't read it
MAP33_e17_p0_3_c0	読んでみる	Read it
MAP33_e17_p0_3_c1	読まない	Don't read it
MAP33_e4_p0_4_c0	読んでみる	Read it
MAP33_e4_p0_4_c1	読まない	Don't read it
MAP33_e4_p1_4_c0	読んでみる	Read it
MAP33_e4_p1_4_c1	読まない	Don't read it
MAP33_e4_p2_4_c0	読んでみる	Read it
MAP33_e4_p2_4_c1	読まない	Don't read it
MAP33_e5_p0_4_c0	読んでみる	Read it
MAP33_e5_p0_4_c1	読まない	Don't read it
MAP33_e5_p1_4_c0	読んでみる	Read it
MAP33_e5_p1_4_c1	読まない	Don't read it
MAP33_e5_p2_4_c0	読んでみる	Read it
MAP33_e5_p2_4_c1	読まない	Don't read it
MAP34_e3_p0_9_c0	行ってくる	I'm off
MAP34_e3_p0_9_c1	戻る	Go back
MAP34_e4_p1_4_c0	出る	Leave
MAP34_e4_p1_4_c1	もう少しだけ	Just a bit more
MAP34_e5_p0_21_c0	もう大丈夫ですよ	We're fine now
MAP34_e5_p0_21_c1	キノコの食べ過ぎ注意です	Careful not to eat too many mushrooms
MAP34_e5_p1_21_c0	もう大丈夫ですよ	We're fine now
MAP34_e5_p1_21_c1	キノコの食べ過ぎ注意です	Careful not to eat too many mushrooms
MAP37_e18_p0_3_c0	読んでみる	Read it
MAP37_e18_p0_3_c1	読まない	Don't read it
MAP37_e19_p0_3_c0	読んでみよう	Let's read it
MAP37_e19_p0_3_c1	読まない	Don't read it
MAP37_e20_p0_3_c0	いい感じ	Feels good
MAP37_e20_p0_3_c1	ぼちぼち	Getting along
MAP37_e21_p0_3_c0	そうだよ	That's right
MAP37_e21_p0_3_c1	ちがうよ	That's not it
MAP37_e22_p0_3_c0	そうだよ	That's right
MAP37_e22_p0_3_c1	ちがうよ	That's not it
MAP37_e23_p0_3_c0	いい感じ	Feels good
MAP37_e23_p0_3_c1	ぼちぼち	Getting along
MAP37_e4_p1_7_c0	申し訳ございません	I apologize
MAP37_e4_p1_7_c1	陛下とお話させて下さい	Please let me speak with His Majesty
MAP37_e5_p0_3_c0	いい感じ	Feels good
MAP37_e5_p0_3_c1	ぼちぼち	Getting along
MAP37_e6_p0_3_c0	そうだよ	That's right
MAP37_e6_p0_3_c1	ちがうよ	That's not it
MAP42_e3_p0_5_c0	食べます	I'll eat it
MAP42_e3_p0_5_c1	また今度来ます	I'll come again
MAP45_e6_p0_10_c0	泊まらせてもらいます	We'll stay then
MAP45_e6_p0_10_c1	やっぱりやめます	Actually, never mind
MAP45_e6_p0_4_c0	泊まりたい	I'd like to stay
MAP45_e6_p0_4_c1	ちょっと寄ってみただけ	Just stopping by
MAP47_e8_p0_3_c0	読んでみる	Read it
MAP47_e8_p0_3_c1	読まない	Don't read it
MAP47_e9_p1_19_c0	いいですよ	Sure
MAP47_e9_p1_19_c1	お断りします	I'll decline
MAP47_e9_p1_8_c0	持ってます	I have it
MAP47_e9_p1_8_c1	持ってません	I don't have it
MAP49_e2_p2_26_c0	もちろん	Of course
MAP49_e2_p2_26_c1	ダメだよ	No way
MAP51_e3_p0_10_c0	泊まらせてもらいます	We'll stay then
MAP51_e3_p0_10_c1	やっぱりやめます	Actually, never mind
MAP51_e3_p0_5_c0	泊まりたい	I'd like to stay
MAP51_e3_p0_5_c1	ちょっと寄ってみただけ	Just stopping by
MAP51_e3_p1_13_c0	泊まらせてもらいます	We'll stay then
MAP51_e3_p1_13_c1	やっぱりやめます	Actually, never mind
MAP51_e3_p1_5_c0	泊まりたい	I'd like to stay
MAP51_e3_p1_5_c1	ちょっと寄ってみただけ	Just stopping by
MAP53_e5_p0_5_c0	いただきます	Dig in
MAP53_e5_p0_5_c1	遠慮しておきます	I'll pass
MAP53_e5_p1_5_c0	いただきます	Dig in
MAP53_e5_p1_5_c1	遠慮しておきます	I'll pass
MAP61_e10_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e10_p1_4_c1	使わなくていいや	No, let's not
MAP61_e10_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e10_p1_6_c1	フレイム城	Flame Castle
MAP61_e10_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e10_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e10_p2_4_c1	使わなくていいや	No, let's not
MAP61_e10_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e10_p2_6_c1	フレイム城	Flame Castle
MAP61_e10_p2_6_c2	旅の宿屋	Traveler's Inn
MAP61_e11_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e11_p1_4_c1	使わなくていいや	No, let's not
MAP61_e11_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e11_p1_6_c1	フレイム城	Flame Castle
MAP61_e11_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e11_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e11_p2_4_c1	使わなくていいや	No, let's not
MAP61_e11_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e11_p2_6_c1	フレイム城	Flame Castle
MAP61_e11_p2_6_c2	旅の宿屋	Traveler's Inn
MAP61_e12_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e12_p1_4_c1	使わなくていいや	No, let's not
MAP61_e12_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e12_p1_6_c1	フレイム城	Flame Castle
MAP61_e12_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e12_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e12_p2_4_c1	使わなくていいや	No, let's not
MAP61_e12_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e12_p2_6_c1	フレイム城	Flame Castle
MAP61_e12_p2_6_c2	旅の宿屋	Traveler's Inn
MAP61_e13_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e13_p1_4_c1	使わなくていいや	No, let's not
MAP61_e13_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e13_p1_6_c1	フレイム城	Flame Castle
MAP61_e13_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e13_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e13_p2_4_c1	使わなくていいや	No, let's not
MAP61_e13_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e13_p2_6_c1	フレイム城	Flame Castle
MAP61_e13_p2_6_c2	旅の宿屋	Traveler's Inn
MAP61_e14_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e14_p1_4_c1	使わなくていいや	No, let's not
MAP61_e14_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e14_p1_6_c1	フレイム城	Flame Castle
MAP61_e14_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e14_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e14_p2_4_c1	使わなくていいや	No, let's not
MAP61_e14_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e14_p2_6_c1	フレイム城	Flame Castle
MAP61_e14_p2_6_c2	旅の宿屋	Traveler's Inn
MAP61_e15_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e15_p1_4_c1	使わなくていいや	No, let's not
MAP61_e15_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e15_p1_6_c1	フレイム城	Flame Castle
MAP61_e15_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e15_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e15_p2_4_c1	使わなくていいや	No, let's not
MAP61_e15_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e15_p2_6_c1	フレイム城	Flame Castle
MAP61_e15_p2_6_c2	旅の宿屋	Traveler's Inn
MAP61_e16_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e16_p1_4_c1	使わなくていいや	No, let's not
MAP61_e16_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e16_p1_6_c1	フレイム城	Flame Castle
MAP61_e16_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e16_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e16_p2_4_c1	使わなくていいや	No, let's not
MAP61_e16_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e16_p2_6_c1	フレイム城	Flame Castle
MAP61_e16_p2_6_c2	旅の宿屋	Traveler's Inn
MAP61_e17_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e17_p1_4_c1	使わなくていいや	No, let's not
MAP61_e17_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e17_p1_6_c1	フレイム城	Flame Castle
MAP61_e17_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e17_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e17_p2_4_c1	使わなくていいや	No, let's not
MAP61_e17_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e17_p2_6_c1	フレイム城	Flame Castle
MAP61_e17_p2_6_c2	旅の宿屋	Traveler's Inn
MAP61_e20_p1_8_c0	出発しよう	Let's set out
MAP61_e20_p1_8_c1	まだ準備しよう	Let's get ready first
MAP61_e7_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e7_p1_4_c1	使わなくていいや	No, let's not
MAP61_e7_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e7_p1_6_c1	フレイム城	Flame Castle
MAP61_e7_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e7_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e7_p2_4_c1	使わなくていいや	No, let's not
MAP61_e7_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e7_p2_6_c1	フレイム城	Flame Castle
MAP61_e7_p2_6_c2	旅の宿屋	Traveler's Inn
MAP61_e8_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e8_p1_4_c1	使わなくていいや	No, let's not
MAP61_e8_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e8_p1_6_c1	フレイム城	Flame Castle
MAP61_e8_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e8_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e8_p2_4_c1	使わなくていいや	No, let's not
MAP61_e8_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e8_p2_6_c1	フレイム城	Flame Castle
MAP61_e8_p2_6_c2	旅の宿屋	Traveler's Inn
MAP61_e9_p1_4_c0	ハヤテを使おう	Use Hayate
MAP61_e9_p1_4_c1	使わなくていいや	No, let's not
MAP61_e9_p1_6_c0	ウィンダム城	Windam Castle
MAP61_e9_p1_6_c1	フレイム城	Flame Castle
MAP61_e9_p1_6_c2	旅の宿屋	Traveler's Inn
MAP61_e9_p2_4_c0	ハヤテを使おう	Use Hayate
MAP61_e9_p2_4_c1	使わなくていいや	No, let's not
MAP61_e9_p2_6_c0	ウィンダム城	Windam Castle
MAP61_e9_p2_6_c1	フレイム城	Flame Castle
MAP61_e9_p2_6_c2	旅の宿屋	Traveler's Inn
MAP62_e2_p2_4_c0	ハヤテを使おう	Use Hayate
MAP62_e2_p2_4_c1	使わなくていいや	No, let's not
MAP62_e2_p2_6_c0	フレイム城	Flame Castle
MAP62_e2_p2_6_c1	セイリュー	Seiryu
MAP62_e2_p2_6_c2	旅の宿屋	Traveler's Inn
MAP62_e39_p2_4_c0	ハヤテを使おう	Use Hayate
MAP62_e39_p2_4_c1	使わなくていいや	No, let's not
MAP62_e39_p2_6_c0	フレイム城	Flame Castle
MAP62_e39_p2_6_c1	セイリュー	Seiryu
MAP62_e39_p2_6_c2	旅の宿屋	Traveler's Inn
MAP62_e3_p2_4_c0	ハヤテを使おう	Use Hayate
MAP62_e3_p2_4_c1	使わなくていいや	No, let's not
MAP62_e3_p2_6_c0	フレイム城	Flame Castle
MAP62_e3_p2_6_c1	セイリュー	Seiryu
MAP62_e3_p2_6_c2	旅の宿屋	Traveler's Inn
MAP63_e34_p0_4_c0	ハヤテを使おう	Use Hayate
MAP63_e34_p0_4_c1	使わなくていいや	No, let's not
MAP63_e34_p0_6_c0	ウィンダム城	Windam Castle
MAP63_e34_p0_6_c1	セイリュー	Seiryu
MAP63_e34_p0_6_c2	旅の宿屋	Traveler's Inn
MAP63_e34_p1_4_c0	ハヤテを使おう	Use Hayate
MAP63_e34_p1_4_c1	使わなくていいや	No, let's not
MAP63_e34_p1_6_c0	ウィンダム城	Windam Castle
MAP63_e34_p1_6_c1	セイリュー	Seiryu
MAP63_e34_p1_6_c2	旅の宿屋	Traveler's Inn
MAP63_e42_p0_3_c0	読んでみる	Read it
MAP63_e42_p0_3_c1	読まない	Don't read it
MAP63_e43_p0_3_c0	読んでみる	Read it
MAP63_e43_p0_3_c1	読まない	Don't read it
MAP63_e46_p0_4_c0	どうぞ	Go ahead
MAP63_e46_p0_4_c1	いやだ	No way
MAP63_e46_p1_4_c0	どうぞ	Go ahead
MAP63_e46_p1_4_c1	いやだ	No way
MAP64_e10_p0_3_c0	読んでみる	Read it
MAP64_e10_p0_3_c1	読まない	Don't read it
MAP64_e11_p0_3_c0	読んでみる	Read it
MAP64_e11_p0_3_c1	読まない	Don't read it
MAP64_e12_p0_3_c0	読んでみる	Read it
MAP64_e12_p0_3_c1	読まない	Don't read it
MAP64_e13_p0_3_c0	読んでみる	Read it
MAP64_e13_p0_3_c1	読まない	Don't read it
MAP64_e14_p0_3_c0	読んでみる	Read it
MAP64_e14_p0_3_c1	読まない	Don't read it
MAP64_e16_p0_3_c0	読んでみる	Read it
MAP64_e16_p0_3_c1	読まない	Don't read it
MAP64_e34_p0_3_c0	読んでみる	Read it
MAP64_e34_p0_3_c1	読まない	Don't read it
MAP64_e4_p0_4_c0	読んでみる	Read it
MAP64_e4_p0_4_c1	読まない	Don't read it
MAP64_e4_p1_4_c0	読んでみる	Read it
MAP64_e4_p1_4_c1	読まない	Don't read it
MAP64_e4_p2_4_c0	読んでみる	Read it
MAP64_e4_p2_4_c1	読まない	Don't read it
MAP64_e5_p0_4_c0	読んでみる	Read it
MAP64_e5_p0_4_c1	読まない	Don't read it
MAP64_e5_p1_4_c0	読んでみる	Read it
MAP64_e5_p1_4_c1	読まない	Don't read it
MAP64_e5_p2_4_c0	読んでみる	Read it
MAP64_e5_p2_4_c1	読まない	Don't read it
MAP65_e18_p0_3_c0	読んでみる	Read it
MAP65_e18_p0_3_c1	読まない	Don't read it
MAP65_e19_p0_3_c0	読んでみよう	Let's read it
MAP65_e19_p0_3_c1	読まない	Don't read it
MAP65_e33_p0_9_c0	もちろん	Of course
MAP65_e33_p0_9_c1	まだです	Not yet
MAP65_e34_p0_9_c0	もちろん	Of course
MAP65_e34_p0_9_c1	まだです	Not yet
MAP65_e35_p0_9_c0	もちろん	Of course
MAP65_e35_p0_9_c1	まだです	Not yet
MAP65_e5_p0_3_c0	いい感じ	Feels good
MAP65_e5_p0_3_c1	ぼちぼち	Getting along
MAP65_e6_p0_3_c0	そうだよ	That's right
MAP65_e6_p0_3_c1	ちがうよ	That's not it
MAP66_e10_p0_4_c0	ハヤテを使おう	Use Hayate
MAP66_e10_p0_4_c1	使わなくていいや	No, let's not
MAP66_e10_p0_6_c0	フレイム城	Flame Castle
MAP66_e10_p0_6_c1	セイリュー	Seiryu
MAP66_e10_p0_6_c2	旅の宿屋	Traveler's Inn
MAP66_e10_p1_4_c0	ハヤテを使おう	Use Hayate
MAP66_e10_p1_4_c1	使わなくていいや	No, let's not
MAP66_e10_p1_6_c0	フレイム城	Flame Castle
MAP66_e10_p1_6_c1	セイリュー	Seiryu
MAP66_e10_p1_6_c2	旅の宿屋	Traveler's Inn
MAP66_e11_p0_4_c0	ハヤテを使おう	Use Hayate
MAP66_e11_p0_4_c1	使わなくていいや	No, let's not
MAP66_e11_p0_6_c0	フレイム城	Flame Castle
MAP66_e11_p0_6_c1	セイリュー	Seiryu
MAP66_e11_p0_6_c2	旅の宿屋	Traveler's Inn
MAP66_e11_p1_4_c0	ハヤテを使おう	Use Hayate
MAP66_e11_p1_4_c1	使わなくていいや	No, let's not
MAP66_e11_p1_6_c0	フレイム城	Flame Castle
MAP66_e11_p1_6_c1	セイリュー	Seiryu
MAP66_e11_p1_6_c2	旅の宿屋	Traveler's Inn
MAP66_e15_p0_3_c0	休んでいく	Rest here
MAP66_e15_p0_3_c1	休まない	Don't rest
MAP66_e16_p0_3_c0	休んでいく	Rest here
MAP66_e16_p0_3_c1	休まない	Don't rest
MAP66_e17_p0_3_c0	休んでいく	Rest here
MAP66_e17_p0_3_c1	休まない	Don't rest
MAP66_e18_p0_3_c0	休んでいく	Rest here
MAP66_e18_p0_3_c1	休まない	Don't rest
MAP66_e19_p0_3_c0	休んでいく	Rest here
MAP66_e19_p0_3_c1	休まない	Don't rest
MAP66_e20_p0_3_c0	休んでいく	Rest here
MAP66_e20_p0_3_c1	休まない	Don't rest
MAP66_e39_p0_3_c0	読んでみる	Read it
MAP66_e39_p0_3_c1	読まない	Don't read it
MAP66_e40_p0_3_c0	読んでみる	Read it
MAP66_e40_p0_3_c1	読まない	Don't read it
MAP66_e43_p0_4_c0	大丈夫	It's fine
MAP66_e43_p0_4_c1	きつい	Too much
MAP66_e46_p0_4_c0	分かります	I understand
MAP66_e46_p0_4_c1	分かりません	I don't understand
MAP66_e57_p0_3_c0	読んでみる	Read it
MAP66_e57_p0_3_c1	読まない	Don't read it
MAP66_e61_p0_3_c0	疲れたー	I'm beat
MAP66_e61_p0_3_c1	元気だよ	I'm fine
MAP66_e61_p1_4_c0	疲れたー	I'm beat
MAP66_e61_p1_4_c1	元気だよ	I'm fine
MAP66_e65_p0_9_c0	パン買います	I'll buy bread
MAP66_e65_p0_9_c1	パンいらない	No bread for me
MAP66_e9_p0_4_c0	ハヤテを使おう	Use Hayate
MAP66_e9_p0_4_c1	使わなくていいや	No, let's not
MAP66_e9_p0_6_c0	フレイム城	Flame Castle
MAP66_e9_p0_6_c1	セイリュー	Seiryu
MAP66_e9_p0_6_c2	旅の宿屋	Traveler's Inn
MAP66_e9_p1_4_c0	ハヤテを使おう	Use Hayate
MAP66_e9_p1_4_c1	使わなくていいや	No, let's not
MAP66_e9_p1_6_c0	フレイム城	Flame Castle
MAP66_e9_p1_6_c1	セイリュー	Seiryu
MAP66_e9_p1_6_c2	旅の宿屋	Traveler's Inn
MAP67_e11_p0_3_c0	読んでしまう	Read it anyway
MAP67_e11_p0_3_c1	読まない	Don't read it
MAP67_e12_p0_3_c0	読んでみる	Read it
MAP67_e12_p0_3_c1	読まない	Don't read it
MAP67_e13_p0_3_c0	読む	Read
MAP67_e13_p0_3_c1	読まない	Don't read it
MAP67_e14_p0_3_c0	読んでみる	Read it
MAP67_e14_p0_3_c1	読まない	Don't read it
